title,city,added,offer_id,working_hours,type_of_contract,salary,number_of_views
Kelnerka-umowa o prace/zlecenie,Tychy,13 lutego 2018,370067851,Pełny etat,Umowa o pracę,  ,908
Zmywak,Lublin,13 lutego 2018,414807665,Pełny etat,Umowa zlecenie,  ,692
Hotel zatrudni KELNERÓW,Seroki-Wieś,13 lutego 2018,371270465,Pełny etat,Umowa o pracę,  ,1032
Kucharka do pracy w pensjonacie w Zakopanem,Zakopane,13 lutego 2018,414808695,Pełny etat,Umowa o pracę,  ,107
Dam Prace kelner/kelnerka,Zamość,13 lutego 2018,324746922,Pełny etat,Umowa o pracę,  ,1206
Restauracja zatrudni kucharzy,Bydgoszcz,13 lutego 2018,414808469,Pełny etat,Umowa o pracę,2 000  -  4 000 zł/mies.,119
Kelnerka,Lublin,13 lutego 2018,414810993,Dodatkowa / sezonowa,Inny,  ,567
Pijalnia Czekolady E. Wedel w Warszawie zatrudni Kierownika,Warszawa,13 lutego 2018,388131085,Pełny etat,Umowa o pracę,  ,993
McDonald's - Szukasz pracy? Lubisz wyzwania? Przyjdź do nas!,Starogard Gdański,13 lutego 2018,386033419,Niepełny etat,Umowa o pracę,  ,2736
Osoba do produkcji kanapek,Dobre,13 lutego 2018,414812943,Pełny etat,Umowa o pracę,3 200  -  3 300 zł/mies.,253
Praca !!! Sushi Master,Oleśnica,13 lutego 2018,388420017,Pełny etat,Umowa o pracę,  ,870
Pomoc kuchenna.,Lębork,13 lutego 2018,382739259,Pełny etat,Umowa o pracę,  ,2063
Kelner/Barman - umowa o pracę!,Warszawa,13 lutego 2018,414781311,Pełny etat,Umowa o pracę,  ,258
Poszukujemy pizzera z doświadczeniem.,Toruń,13 lutego 2018,163084705,Pełny etat,Umowa o pracę,  ,4677
Kucharz - Kraków,Kraków,13 lutego 2018,391118067,Pełny etat,Umowa zlecenie,  ,892
"Pilnie poszukujemy kucharza i pomocy kuchennej, Sadyba obok TVN",Warszawa,13 lutego 2018,369452747,Pełny etat,Umowa o pracę,  ,6035
Przyjmę do pracy na kuchni,Wrocław,13 lutego 2018,405440471,Pełny etat,Inny,  ,420
Praca DORYWCZA-Kelner/ka-Elastyczny grafik-Nie wymagamy doświadczenia,Wrocław,13 lutego 2018,353473420,Niepełny etat,Umowa zlecenie,  ,6173
Restauracja KFC przy ulicy Bałtyckiej zatrudni pracowników,Poznań,13 lutego 2018,414781961,Niepełny etat,Umowa zlecenie,14  -  15 zł/godz.,104
Kierownik Działu Żywienia Szczecin,Szczecin,13 lutego 2018,414782485,Pełny etat,Umowa o pracę,3 000  -  5 000 zł/mies.,178
Kucharza/ Szefa kuchni z doświadczeniem Hotel Verde ***,Mścice,13 lutego 2018,291302341,Pełny etat,Umowa o pracę,  ,1645
Pomoc Kuchenna,Mścice,13 lutego 2018,337842436,Pełny etat,Umowa o pracę,  ,641
Zatrudnię pomoc kuchenną,Tarnobrzeg,13 lutego 2018,407458419,Pełny etat,Umowa o pracę,  ,1561
Qubus Hotel Kielce zatrudni Kelnera/kę-Barmana/kę,Kielce,13 lutego 2018,390761717,Pełny etat,Umowa o pracę,  ,1934
Qubus Hotel Gdańsk zatrudni Pomoc przy zmywaniu,Gdańsk,13 lutego 2018,152724099,Pełny etat,Umowa o pracę,  ,5802
Pomoc kuchenna,Bydgoszcz,13 lutego 2018,319298484,Niepełny etat,Umowa zlecenie,13  -  14 zł/mies.,578
Pomoc kuchenna/zmywak,Gniezno,13 lutego 2018,386650399,Pełny etat,Umowa zlecenie,  ,1465
Poszukiwany Pizzer z doświadczeniem,Warszawa,13 lutego 2018,414785863,Pełny etat,Umowa o pracę,14  -  20 zł/godz.,111
Przyjmę do pracy w barze,Szczecin,13 lutego 2018,414786065,Niepełny etat,Umowa zlecenie,  ,405
Poszukiwany/a obsługa bufetu-barista,Warszawa,13 lutego 2018,414788513,Pełny etat,Umowa zlecenie,1  -  2 zł/mies.,111
Zatrudnię w lokalu gastronomicznym Kebab,Szczecin,13 lutego 2018,314384954,Pełny etat,Umowa o pracę,  ,2769
"Pomocnik piekarza, Lublin, Piekarnia 7 Zbóż",Lublin,13 lutego 2018,340989224,Pełny etat,Umowa o pracę,  ,4314
Zatrudnię Kelnera lub Kelnerkę Karczma Młynówka,Brzeszcze,13 lutego 2018,388422405,Pełny etat,Umowa o pracę,11  -  12 zł/godz.,1338
Zatrudnię Kelnera lub Kelnerkę Karczma Młynówka,Kęty,13 lutego 2018,314172622,Pełny etat,Umowa o pracę,11  -  12 zł/godz.,4403
Zatrudnimy KIEROWNICZKĘ klubu - nie wymagamy doświadczenia.,Poznań,13 lutego 2018,414785143,Pełny etat,Inny,5 600  -  7 850 zł/mies.,352
Pomoc kuchenna Siedlce,Siedlce,13 lutego 2018,364811974,Pełny etat,Umowa zlecenie,  ,9208
Kelner/ka,Gliwice,12 lutego 2018,414342505,Pełny etat,Umowa o pracę,  ,329
Piekarz i cukiernik -praca z zakwaterowaniem.,Zakopane,13 lutego 2018,414793327,Pełny etat,Inny,  ,222
Vienna House Amber Baltic Międzyzdroje - praca dla Kelnera / Kelnerki,Międzyzdroje,23 stycznia 2018,320463296,Pełny etat,Umowa o pracę,  ,29
Kelnerka 16 zł/h,Gdańsk,13 lutego 2018,406621443,Pełny etat,Inny,  ,1170
KFC Zaspa Szuka pracowników restauracji!,Gdańsk,13 lutego 2018,267055923,Pełny etat,Umowa zlecenie,2 000  -  3 000 zł/mies.,2484
Kucharz,Sianożęty,13 lutego 2018,402135861,Pełny etat,Umowa o pracę,  ,1077
Praca w restauracji McDonald's w Wałbrzychu,Wałbrzych,13 lutego 2018,193602317,Pełny etat,Umowa o pracę,2 100  -  2 250 zł/mies.,796
Firma Cateringowa Zatrudni Osobę do Sekcji Pakowalniczej,Warszawa,13 lutego 2018,380836317,Pełny etat,Umowa o pracę,  ,5196
Gliwice-Pomoc kuchenną zatrudnimy,Gliwice,13 lutego 2018,271800717,Pełny etat,Umowa o pracę,  ,3822
Kucharka,Toruń,13 lutego 2018,414761607,Pełny etat,Umowa o pracę,4 200  -  4 500 zł/mies.,212
Kelner / Kelnerka,Cieszyn,13 lutego 2018,409707871,Pełny etat,Umowa o pracę,  ,572
Barmanka do pizzerii,Chełm,13 lutego 2018,410892831,Pełny etat,Umowa o pracę,  ,1415
Managerka Klubowa na Śródmieściu,Warszawa,13 lutego 2018,414762303,Pełny etat,Inny,5 500  -  7 500 zł/mies.,132
Zostań pracownikiem McDonald's w Sopocie,Sopot,13 lutego 2018,394110725,Pełny etat,Umowa o pracę,  ,449
Zastępca Szefa Kuchni- Sous Chef,Zielona Góra,13 lutego 2018,414760649,Pełny etat,Umowa o pracę,4 200  -  5 200 zł/mies.,164
Zatrudnimy Cukiernika możliwe zakwaterowanie,Biała Podlaska,13 lutego 2018,386919359,Pełny etat,Umowa o pracę,2 100  -  3 800 zł/mies.,6423
Zmywak - praca - od już!!! - tylko osoby z doświadczeniem,Poznań,13 lutego 2018,412442357,Niepełny etat,Umowa zlecenie,17  -  18 zł/godz.,1498
Kelnerka/kelner w hotelu ***,Mikołów,13 lutego 2018,345191822,Pełny etat,Umowa o pracę,2 200  -  2 600 zł/mies.,128
Kelner - Bułkę przez bibułkę,Warszawa,13 lutego 2018,309387810,Pełny etat,Umowa zlecenie,  ,8369
Zatrudnię cukierników,Lublin,13 lutego 2018,414763331,Pełny etat,Umowa o pracę,  ,358
Praca,Poznań,13 lutego 2018,407825711,Dodatkowa / sezonowa,Umowa zlecenie,12  -  14 zł/mies.,2921
NORTH FISH Magnolia Park. Pełny etat lub weekendy!,Wrocław,13 lutego 2018,340021730,Pełny etat,Umowa o pracę,  ,971
Kucharz / pizzerman,Częstochowa,13 lutego 2018,404336339,Pełny etat,Umowa o pracę,  ,721
Pracownik Restauracji Burger King,Warszawa,13 lutego 2018,413477349,Pełny etat,Umowa o pracę,  ,231
Pracownik kuchni - w pizza hut galeria dominikańska,Wrocław,13 lutego 2018,321830952,Niepełny etat,Umowa zlecenie,  ,3601
Kelner / kelnerka,Tychy,13 lutego 2018,311974876,Pełny etat,Umowa o pracę,10  -  15 zł/godz.,11903
Zatrudnimy kucharza,Sosnowiec,13 lutego 2018,406518841,Pełny etat,Umowa o pracę,  ,455
Pomoc kuchenna,Zielona Góra,13 lutego 2018,409645769,Pełny etat,Umowa o pracę,  ,253
Zatrudnimy pomoc kuchenną do Valdi Classic,Zabrze,13 lutego 2018,385234625,Pełny etat,Umowa o pracę,  ,1665
Restauracja zatrudni Kelnerkę/Kelnera,Bielsko-Biała,13 lutego 2018,177918781,Pełny etat,Umowa o pracę,1 500  -  3 000 zł/mies.,6818
Kelnerka /kelner Rzeszów,Rzeszów,13 lutego 2018,409701923,Niepełny etat,Umowa zlecenie,  ,94
Restauracja DonPadre - Poszukujemy Pizzaiolo - atrakcyjne warunki,Wrocław,13 lutego 2018,331135634,Pełny etat,Umowa o pracę,15  -  20 zł/godz.,88
Zatrudnię kucharza/kucharkę,Krępa,13 lutego 2018,414754299,Pełny etat,Umowa o pracę,  ,55
Kelnerka / Kasjerka w bistro,Gdańsk,13 lutego 2018,378623995,Pełny etat,Umowa o pracę,  ,7694
Zatrudnimy KIEROWNICZKĘ klubu - nie wymagamy doświadczenia.,Wrocław,13 lutego 2018,409636945,Pełny etat,Umowa zlecenie,8 500  -  10 000 zł/mies.,896
Barman/ka,Warszawa,13 lutego 2018,282918821,Pełny etat,Umowa zlecenie,3 000  -  4 000 zł/mies.,12
Koordynator/ka zespołu,Warszawa,13 lutego 2018,277112625,Pełny etat,Umowa o dzieło,5 000  -  7 000 zł/mies.,8
Zatrudnimy osobę do wyrobu makaronów do Benvenuti in Italia w Legnicy,Legnica,13 lutego 2018,353106986,Pełny etat,Umowa o pracę,  ,1880
Obsługa klienta -Tulipan kawiarnia & restauracji,Łódź,13 lutego 2018,384279559,Pełny etat,Umowa o pracę,  ,3969
Kelner/Kelnerka do Benvenuti In Italia,Legnica,13 lutego 2018,314754842,Pełny etat,Umowa o pracę,  ,2202
Poszukujemy osób do pomocy w kuchni,Sosnowiec,13 lutego 2018,388392607,Pełny etat,Umowa zlecenie,  ,1864
Praca dla kucharza,Legionowo,13 lutego 2018,414745969,Pełny etat,Umowa o pracę,  ,121
Szukamy baristów! Jesteś miłośnikiem kawy i cenisz stylowe wnętrza?!,Łódź,13 lutego 2018,279215633,Pełny etat,Umowa zlecenie,  ,6928
Pracownik obsługi klienta (Raszyn),Raszyn,30 stycznia 2018,389153529,Pełny etat,Umowa o pracę,  ,46
Pracownik kawiarni E.Leclerc,Tychy,13 lutego 2018,246225259,Pełny etat,Umowa o pracę,  ,7788
BUFFET Service - Wrocław,Wrocław,13 lutego 2018,402234375,Pełny etat,Umowa zlecenie,  ,90
Restauracja zatrudni na stanowisko kelnerka/kelner,Bydgoszcz,13 lutego 2018,414751385,Pełny etat,Inny,  ,177
Kelnerka: 3.000zł,Sosnówka,13 lutego 2018,363112904,Pełny etat,Umowa o pracę,3 000  -  4 500 zł/mies.,3027
Aktywny Kierownik Sali,Pruszcz Gdański,13 lutego 2018,391271565,Niepełny etat,Umowa o pracę,  ,346
Pomoc kuchenna,Poznań,13 lutego 2018,339302110,Pełny etat,Umowa o pracę,  ,4020
Kelnerka,Kielce,13 lutego 2018,226579681,Pełny etat,Umowa zlecenie,  ,11732
Praca w McDonald's - Pruszcz Gdański,Pruszcz Gdański,13 lutego 2018,414751105,Pełny etat,Umowa o pracę,  ,76
Focus Hotel Gdańsk zatrudni - kelner / kelnerka,Gdańsk,13 lutego 2018,219941363,Pełny etat,Umowa zlecenie,  ,7522
Pizzeria Kamikaze zatrudni kelnerkę!,Kamieńsk,13 lutego 2018,409287661,Pełny etat,Umowa o pracę,  ,457
"Zmiana nocna - 16,32zł ok.próbny / 16,80zł po ok.próbnym",Pruszcz Gdański,13 lutego 2018,393028793,Pełny etat,Umowa o pracę,13  -  14 zł/godz.,5696
Pizzera zatrudnię 15zł/h na rękę,Łódź,13 lutego 2018,390500211,Pełny etat,Umowa o pracę,15  -  20 zł/godz.,2637
Osoba do sprzątania kuchni,Chorzów,13 lutego 2018,414732507,Pełny etat,Umowa o pracę,  ,433
Pracuj w Burger King Atrium Molo,Szczecin,13 lutego 2018,339673242,Pełny etat,Umowa o pracę,13  -  15 zł/godz.,701
Kelner/kelnerka do hotelu w centrum Częstochowy,Częstochowa,13 lutego 2018,408290543,Pełny etat,Umowa zlecenie,  ,1321
Zatrudnię pizzermana i kucharza kuchni meksykańskiej,Rybnik,13 lutego 2018,402778947,Pełny etat,Umowa zlecenie,2 500  -  4 500 zł/mies.,655
Zatrudnie kucharza do zywienia zbiorowego,Chorzów,13 lutego 2018,414732233,Pełny etat,Umowa o pracę,  ,164
Specjalista ds. Sprzedaży i Obsługi Klienta (catering),Wrocław,13 lutego 2018,409917237,Pełny etat,Umowa o pracę,2 000  -  5 000 zł/mies.,513
Pomoc kuchenna,Poznań,13 lutego 2018,414725045,Pełny etat,Umowa o pracę,  ,403
Złote Tarasy Kucharz/PIZZER- Pizza Hut,Warszawa,13 lutego 2018,321426184,Pełny etat,Umowa o pracę,16  -  19 zł/godz.,57
Kelnerka,Zakopane,13 lutego 2018,412591375,Pełny etat,Umowa o pracę,3 900  -  4 200 zł/mies.,1027
"Kucharz, kucharka",Zakopane,13 lutego 2018,412593077,Pełny etat,Inny,4 500  -  5 500 zł/mies.,807
Zatrudnie Kucharzy/rki / Szefa kuchni / Kelnerów/Ki,Białystok,13 lutego 2018,414478813,Pełny etat,Umowa o pracę,  ,230
Zatrudnimy Panią na stanowisko pomoc kucharza/cukiernika,Kościerzyna,13 lutego 2018,397721931,Pełny etat,Umowa o pracę,  ,4064
Do pracy w kuchni z doświadczeniem,Koszalin,13 lutego 2018,414738861,Pełny etat,Umowa zlecenie,  ,199
Pracownik lokalu - Telepizza,Warszawa,13 lutego 2018,370342341,Pełny etat,Umowa o pracę,  ,66
Kelner/Kelnerka Śniadaniowa – 4* hotel w centrum Krakowa,Kraków,13 lutego 2018,383619417,Niepełny etat,Umowa zlecenie,  ,1714
Szef kuchni (Gądki),Gądki,13 lutego 2018,409343129,Pełny etat,Umowa o pracę,  ,2
Pomoc Kuchenna - Nadarzyn,Nadarzyn,13 lutego 2018,409257199,Pełny etat,Umowa o pracę,  ,589
Zatrudnię osobę chętną do pracy w pizzerii.,Wodzisław Śląski,13 lutego 2018,407231045,Pełny etat,Umowa o pracę,15  -  17 zł/godz.,1446
Zatrudnię kelnerkę na umowę o pracę,Władysławowo,13 lutego 2018,105959931,Pełny etat,Umowa o pracę,  ,60
PRACA W GASTRONOMII/ kucharz/ pomoc kuchenna/ lepienie pierogów,Gryfice,13 lutego 2018,414559331,Pełny etat,Umowa o pracę,9  -  12 zł/godz.,169
Zatrudnimy na stałe Panią na stanowisko pomoc kuechenna,Władysławowo,13 lutego 2018,409626969,Pełny etat,Umowa o pracę,  ,106
Zatrudnimy Kelnerów i Kelnerki do Gry Smaków w Legnicy!,Legnica,13 lutego 2018,104162135,Pełny etat,Umowa o pracę,  ,2998
Pracownik Zmywający/ pomoc kuchenna - Warszawa Śródmieście,Warszawa,13 lutego 2018,414742595,Pełny etat,Umowa o pracę,  ,254
Pizzeria DaGrasso Dziesięciny,Białystok,13 lutego 2018,294645733,Pełny etat,Umowa zlecenie,2 500  -  2 800 zł/mies.,5114
Kelner/kelnerka,Jelcz-Laskowice,13 lutego 2018,407481073,Pełny etat,Umowa o pracę,  ,387
Zatrudnimy Kucharzy do Gry Smaków w Legnicy!,Legnica,13 lutego 2018,353978722,Pełny etat,Umowa o pracę,  ,1324
Samodzielna praca w kuchni,Katowice,12 lutego 2018,414675337,Pełny etat,Umowa zlecenie,  ,195
Zatrudnię pomoc kuchenną do bufetu szkolnego,Wrocław,12 lutego 2018,354430860,Niepełny etat,Umowa zlecenie,10  -  13 zł/godz.,2449
Gdańsk Morena - Pracownik restauracji,Gdańsk,12 lutego 2018,339890720,Pełny etat,Umowa o pracę,  ,8056
Gdańsk Galeria Bałtycka - Pracownik restauracji McDonald's,Gdańsk,12 lutego 2018,339886348,Pełny etat,Umowa o pracę,  ,11191
Gdańsk Śródmieście (Dworzec PKP)- Pracownik restauracji McDonald's,Gdańsk,12 lutego 2018,337631330,Pełny etat,Umowa o pracę,  ,9276
Praca dla studentów / Juice bar,Warszawa,12 lutego 2018,414675631,Dodatkowa / sezonowa,Umowa zlecenie,  ,500
Poszukujemy osoby do pracy w przygotowaniu i obsługi Cateringu,Warszawa,12 lutego 2018,414678521,Pełny etat,Umowa o pracę,  ,588
Zatrudnię kelnerkę,Niepołomice,12 lutego 2018,414678275,Pełny etat,Umowa o pracę,  ,109
Sprzedaż kanapek w poznańskich firmach,Borówiec,12 lutego 2018,348661110,Dodatkowa / sezonowa,Umowa zlecenie,  ,1225
Praca szuka człowieka,Warszawa,12 lutego 2018,408476901,Pełny etat,Umowa zlecenie,  ,1772
Kelner/kelnerka do restauracji,Warszawa,12 lutego 2018,402422427,Pełny etat,Umowa o pracę,2 100  -  4 000 zł/mies.,846
Bistro szuka kelnera-managera,Warszawa,12 lutego 2018,383430407,Pełny etat,Umowa o pracę,  ,1044
Barmanka,Pabianice,12 lutego 2018,414690719,Pełny etat,Umowa o pracę,  ,191
Szef / Kierownik Sali_Restauracja Ygrek,Przeźmierowo,12 lutego 2018,412554183,Pełny etat,Umowa o pracę,  ,281
Pomoc kuchenna / zmywak,Słupsk,12 lutego 2018,229264411,Pełny etat,Umowa o pracę,  ,2469
Pizzer / kucharz nowy projekt ciekawa perspektywa,Wrocław,12 lutego 2018,414702167,Pełny etat,Umowa o pracę,  ,173
Pomoc kuchenna,Łódź,12 lutego 2018,414699979,Niepełny etat,Umowa o pracę,  ,522
Host Hard Rock Cafe,Warszawa,12 lutego 2018,414703783,Pełny etat,Umowa zlecenie,  ,259
Kucharza zatrudnię,Bydgoszcz,12 lutego 2018,412560095,Pełny etat,Umowa o pracę,  ,673
Kucharz Zabrze,Zabrze,12 lutego 2018,412484645,Pełny etat,Umowa o pracę,  ,391
Barman Krakowskie Przedmiescie,Lublin,12 lutego 2018,372281275,Pełny etat,Umowa zlecenie,  ,2685
Kucharz,Gdańsk,13 lutego 2018,414728761,Pełny etat,Inny,  ,135
Pizzermen,Radom,12 lutego 2018,370170499,Dodatkowa / sezonowa,Umowa o pracę,  ,6176
Barmanka,Świętochłowice,12 lutego 2018,414707349,Pełny etat,Umowa zlecenie,  ,171
"Kucharzy, szefa kuchni",Toruń,12 lutego 2018,409456915,Dodatkowa / sezonowa,Inny,3 000  -  8 000 zł/mies.,1029
"Szef kuchni, kucharz restauracja nad bałtykiem",Kraków,12 lutego 2018,409448353,Pełny etat,Inny,3 500  -  8 000 zł/mies.,775
Szefa kuchni / Kucharza na Sezon letni,Poznań,12 lutego 2018,409445419,Pełny etat,Inny,3 500  -  8 000 zł/mies.,822
Zatrudnimy szefa kuchni i kucharzy,Białystok,12 lutego 2018,409453329,Pełny etat,Umowa o pracę,3 500  -  8 000 zł/mies.,753
"Kucharzy, Szefa kuchni",Rzeszów,12 lutego 2018,409451301,Pełny etat,Inny,3 500  -  8 000 zł/mies.,640
Kucharz/Szef Kuchni,Katowice,12 lutego 2018,409449815,Pełny etat,Inny,3 500  -  8 000 zł/mies.,788
Kelnerka/Kelner - Racibórz,Racibórz,12 lutego 2018,252825507,Pełny etat,Umowa o pracę,  ,153
Kelnerka praca popoludniami,Radom,12 lutego 2018,335666784,Niepełny etat,Umowa o pracę,  ,4255
Sensei Sushi Restaurant zatrudni DOWOZICIELA,Dzierżoniów,12 lutego 2018,406566279,Dodatkowa / sezonowa,Umowa zlecenie,10  -  15 zł/mies.,1355
Praca dla kelnerki Sensei Sushi Restaurant,Dzierżoniów,21 stycznia 2018,406563473,Pełny etat,Umowa zlecenie,  ,1083
Sushi Master poszukiwany !,Dzierżoniów,12 lutego 2018,406568009,Pełny etat,Umowa o pracę,15  -  20 zł/mies.,233
Pracownik Restauracji KFC Galeria Ostrovia,Ostrów Wielkopolski,12 lutego 2018,280561599,Pełny etat,Umowa o pracę,  ,1036
